Year,iso_code3,ef_ippu_tonne_chf2cf3_per_mmm_gdp_product_use_ods_refrigeration
2015,GIB,0.907981908157333
2016,GIB,1.045681205125848
2017,GIB,1.1565465528502803
2018,GIB,1.2985561655831364
2019,GIB,1.2753921998733004
2020,GIB,1.2530401599179457
2010,GIN,4.318962527717123
2011,GIN,4.220170244716998
2012,GIN,4.1291951397624205
2013,GIN,4.045144736709902
2014,GIN,4.528565106156351
2015,GIN,5.2104459407769
2016,GIN,5.698930146416387
2017,GIN,6.012049978923163
2018,GIN,6.46263799933166
2019,GIN,6.096847080992157
2020,GIN,5.770246142530279
2010,GMB,0.0
2011,GMB,0.0
2012,GMB,0.0
2013,GMB,0.0
2014,GMB,0.0
2015,GMB,0.0
2016,GMB,0.0
2017,GMB,0.0
2018,GMB,0.0
2019,GMB,0.0
2020,GMB,0.0
2010,GNB,0.0
2011,GNB,0.0
2012,GNB,0.0
2013,GNB,0.0
2014,GNB,0.0
2015,GNB,0.0
2016,GNB,0.0
2017,GNB,0.0
2018,GNB,0.0
2019,GNB,0.0
2020,GNB,0.0
2010,GNQ,0.5976303293321723
2011,GNQ,0.5875330523802842
2012,GNQ,0.5781248458639252
2013,GNQ,0.5693375006364348
2014,GNQ,0.6405004352009473
2015,GNQ,0.7403140171104177
2016,GNQ,0.9151875468275228
2017,GNQ,1.0892368617482893
2018,GNQ,1.3197534235722497
2019,GNQ,1.403288890047013
2020,GNQ,1.4981139096609992
2010,GRC,2.16766310405426
2011,GRC,2.203866156848433
2012,GRC,2.148342513375938
2013,GRC,2.273270422251017
2014,GRC,2.1597847711259903
2015,GRC,2.1750608051454448
2016,GRC,2.090190512579632
2017,GRC,1.9148443115745557
2018,GRC,1.7121935958034316
2019,GRC,1.7080042555647628
2020,GRC,1.7038353659741017
2010,GRD,0.0
2011,GRD,0.0
2012,GRD,0.0
2013,GRD,0.0
2014,GRD,0.0
2015,GRD,0.0
2016,GRD,0.0
2017,GRD,0.0
2018,GRD,0.0
2019,GRD,0.0
2020,GRD,0.0
2010,GRL,0.503732621066007
2011,GRL,0.5526795170593048
2012,GRL,0.6100481272326269
2013,GRL,0.6598435790766852
2014,GRL,0.6748659253908168
2015,GRL,0.6527139161187494
2016,GRL,0.6706854826438112
2017,GRL,0.7345149702668881
2018,GRL,0.787412218740874
2019,GRL,0.7684808572120713
2020,GRL,0.7504384379607388
2010,GTM,0.2276858009253464
2011,GTM,0.2249199679793398
2012,GTM,0.222318732727267
2013,GTM,0.2198678328984375
2014,GTM,0.2483353194325363
2015,GTM,0.2881121361007052
2016,GTM,0.3285817722018188
2017,GTM,0.3600499353478459
2018,GTM,0.4006803445485675
2019,GTM,0.3902013657865537
2020,GTM,0.3802565303099729
2010,GUM,1.073016398254574
2011,GUM,1.0467291393983014
2012,GUM,1.0225991060616313
2013,GUM,1.000371220203872
2014,GUM,1.118460309821897
2015,GUM,1.285311731323698
2016,GUM,1.4356426719039266
2017,GUM,1.543086915655884
2018,GUM,1.6867329154562334
2019,GUM,1.6154407227646286
2020,GUM,1.5499306735876086
2010,GUY,0.0
2011,GUY,0.0
2012,GUY,0.0
2013,GUY,0.0
2014,GUY,0.0
2015,GUY,0.0
2016,GUY,0.0
2017,GUY,0.0
2018,GUY,0.0
2019,GUY,0.0
2020,GUY,0.0
2010,HKG,0.0
2011,HKG,0.0
2012,HKG,0.0
2013,HKG,0.0
2014,HKG,0.0
2015,HKG,0.0
2016,HKG,0.0
2017,HKG,0.0
2018,HKG,0.0
2019,HKG,0.0
2020,HKG,0.0
2010,HND,1.3140845807537809
2011,HND,1.2807988704001187
2012,HND,1.2502946289207153
2013,HND,1.222237168118299
2014,HND,1.3656082398900886
2015,HND,1.5683628534192295
2016,HND,1.7939002185972412
2017,HND,1.9711546404488385
2018,HND,2.1993664943990647
2019,HND,2.147202579487164
2020,HND,2.0974557529767184
2010,HRV,1.054188297790839
2011,HRV,1.0456660237061264
2012,HRV,1.0335672866153045
2013,HRV,0.6957481265001619
2014,HRV,0.6886453470182163
2015,HRV,0.6817017279975709
2016,HRV,0.6730078684953776
2017,HRV,0.6652107959687056
2018,HRV,0.6574534478244572
2019,HRV,0.6472149642613287
2020,HRV,0.637290477440544
2010,HTI,0.0
2011,HTI,0.0
2012,HTI,0.0
2013,HTI,0.0
2014,HTI,0.0
2015,HTI,0.0
2016,HTI,0.0
2017,HTI,0.0
2018,HTI,0.0
2019,HTI,0.0
2020,HTI,0.0
2010,HUN,0.9257190738660974
2011,HUN,0.9494212323961472
2012,HUN,0.983701026858894
2013,HUN,1.0097429619025555
2014,HUN,1.104504967003368
2015,HUN,1.1862028721025015
2016,HUN,1.134660496750515
2017,HUN,1.1386469401647612
2018,HUN,1.1639312047937909
2019,HUN,1.1320660976042112
2020,HUN,1.1018992479623892
2010,IDN,0.8229994982166654
2011,IDN,0.7828231141218434
2012,IDN,0.7476676030575837
2013,IDN,0.7166471244786317
2014,IDN,0.7865661610404752
2015,IDN,0.8888135332646213
2016,IDN,0.9963689708439372
2017,IDN,1.0744734530003826
2018,IDN,1.178042245862263
2019,IDN,1.1313776936763618
2020,IDN,1.088269225990328
2010,IMN,0.6612881989098042
2011,IMN,0.6667988660216633
2012,IMN,0.6387719775238658
2013,IMN,0.6276913193329612
2014,IMN,0.6472432694185442
2015,IMN,0.5879539983707581
2016,IMN,0.563421845714764
2017,IMN,0.5207804829784042
2018,IMN,0.4406128220603144
2019,IMN,0.4149797504164343
2020,IMN,0.3921651673459556
2010,IND,0.4855612272604858
2011,IND,0.5305862521442934
2012,IND,0.5688888470547502
2013,IND,0.6018699598088671
2014,IND,0.6305665482088
2015,IND,0.6557625840301733
2016,IND,0.6858273827197352
2017,IND,0.7132098554134585
2018,IND,0.7382536409793177
2019,IND,0.7080183615197421
2020,IND,0.6801622240352428
2010,IRL,0.6612881989098042
2011,IRL,0.6667988660216633
2012,IRL,0.6387719775238658
2013,IRL,0.6276913193329612
2014,IRL,0.6472432694185442
2015,IRL,0.5879539983707581
2016,IRL,0.563421845714764
2017,IRL,0.5207804829784042
2018,IRL,0.4406128220603144
2019,IRL,0.4149797504164343
2020,IRL,0.3921651673459556
2010,IRN,0.9868075417564504
2011,IRN,0.9778699235797716
2012,IRN,0.9694130121159836
2013,IRN,0.9613990415712236
2014,IRN,1.088741754094187
2015,IRN,1.26628825388036
2016,IRN,1.4941255219891478
2017,IRN,1.692547742384493
2018,IRN,1.945772166554108
2019,IRN,1.956128285973616
2020,IRN,1.9665952334598744
2010,IRQ,1.8911624239187548
2011,IRQ,1.6932190452506073
2012,IRQ,1.5381502254428632
2013,IRQ,1.4133872118817994
2014,IRQ,1.4963005165579544
2015,IRQ,1.638835125916137
2016,IRQ,1.905267624767607
2017,IRQ,2.1266875399399967
2018,IRQ,2.4092139418598872
2019,IRQ,2.386861678179451
2020,IRQ,2.3649203625459987
2010,ISL,0.503732621066007
2011,ISL,0.5526795170593048
2012,ISL,0.6100481272326269
2013,ISL,0.6598435790766852
2014,ISL,0.6748659253908168
2015,ISL,0.6527139161187494
2016,ISL,0.6706854826438112
2017,ISL,0.7345149702668881
2018,ISL,0.787412218740874
2019,ISL,0.7684808572120713
2020,ISL,0.7504384379607388
2010,ISR,2.551166478955479
2011,ISR,3.4422541058393694
2012,ISR,3.6445212398184808
2013,ISR,4.429438708327291
2014,ISR,3.519012154175257
2015,ISR,5.582416520321544
2016,ISR,6.492532923593324
2017,ISR,5.580611079653419
2018,ISR,6.457783692212177
2019,ISR,6.308742827447959
2020,ISR,6.166426276059432
2010,ITA,0.6527826840822794
2011,ITA,0.7004752201310351
2012,ITA,0.6974037580883878
2013,ITA,0.6934707791255816
2014,ITA,0.6952897514848102
2015,ITA,0.7031718748625941
2016,ITA,0.7222558094911128
2017,ITA,0.7199747554379796
2018,ITA,0.7258205682655176
2019,ITA,0.7268033659264638
2020,ITA,0.7277888287113358
2010,JAM,1.6836588789849711
2011,JAM,1.6249593987443804
2012,JAM,1.5683333498013574
2013,JAM,1.6094335719988289
2014,JAM,1.7148933716471495
2015,JAM,1.757405960620393
2016,JAM,1.83019400203833
2017,JAM,2.0542876139121558
2018,JAM,2.114133103033882
2019,JAM,2.1085397412285896
2020,JAM,2.1029758980397824
2010,JOR,4.6476403404310025
2011,JOR,4.338844278013696
2012,JOR,4.077876504635513
2013,JOR,3.854423776460516
2014,JOR,4.178907519203383
2015,JOR,4.671183213537741
2016,JOR,5.407413001236618
2017,JOR,6.010657442167614
2018,JOR,6.78140591298465
2019,JOR,6.691718142535524
2020,JOR,6.604371744956201
2010,JPN,0.3116775701535396
2011,JPN,0.2908693669208378
2012,JPN,0.2869094205259158
2013,JPN,0.2845883946621219
2014,JPN,0.270981635954194
2015,JPN,0.2577109058585283
2016,JPN,0.2495038798599503
2017,JPN,0.2447341328235369
2018,JPN,0.2329291481467806
2019,JPN,0.2322774981113908
2020,JPN,0.2316294840578277
2010,KAZ,0.2056218594104202
2011,KAZ,0.206608227291766
2012,KAZ,0.1962712642571291
2013,KAZ,0.1864697821335079
2014,KAZ,0.1773150916390081
2015,KAZ,0.1749215226130396
2016,KAZ,0.2278799666669378
2017,KAZ,0.1653749638581594
2018,KAZ,0.1640393918784581
2019,KAZ,0.1599126271669277
2020,KAZ,0.1559884024590421
2010,KEN,0.4555747149546355
2011,KEN,0.4400632909753648
2012,KEN,0.4480134363408437
2013,KEN,0.4369574483083598
2014,KEN,0.4443102060363947
2015,KEN,0.4360634571046788
2016,KEN,0.43164352511153
2017,KEN,0.4617580014670835
2018,KEN,0.4540162713605369
2019,KEN,0.43358035541297
2020,KEN,0.4149048978289127
2010,KGZ,0.0
2011,KGZ,0.0
2012,KGZ,0.0
2013,KGZ,0.0
2014,KGZ,0.0
2015,KGZ,0.0
2016,KGZ,0.0
2017,KGZ,0.0
2018,KGZ,0.0
2019,KGZ,0.0
2020,KGZ,0.0
2010,KHM,1.1411737081943147
2011,KHM,1.077012301326063
2012,KHM,1.0216833868587727
2013,KHM,0.9734806147356247
2014,KHM,1.062848786075152
2015,KHM,1.195396191122485
2016,KHM,1.3170395627598874
2017,KHM,1.398334646909989
2018,KHM,1.5116884923707148
2019,KHM,1.4333576095763292
2020,KHM,1.3627445285838375
2010,KIR,0.0
2011,KIR,0.0
2012,KIR,0.0
2013,KIR,0.0
2014,KIR,0.0
2015,KIR,0.0
2016,KIR,0.0
2017,KIR,0.0
2018,KIR,0.0
2019,KIR,0.0
2020,KIR,0.0
2010,KNA,0.0
2011,KNA,0.0
2012,KNA,0.0
2013,KNA,0.0
2014,KNA,0.0
2015,KNA,0.0
2016,KNA,0.0
2017,KNA,0.0
2018,KNA,0.0
2019,KNA,0.0
2020,KNA,0.0
2010,KOR,2.2792528047770624
2011,KOR,2.124241540388915
2012,KOR,2.227996138333028
2013,KOR,1.9781391078416797
2014,KOR,1.9742450974025667
2015,KOR,1.79874963179196
2016,KOR,1.622893640808957
2017,KOR,2.0652741171092543
2018,KOR,1.9090195025610128
2019,KOR,1.8684167960432747
2020,KOR,1.8295052682255823
2010,KWT,6.687907576505565
2011,KWT,6.179252878801052
2012,KWT,5.757479859111527
2013,KWT,5.402080039811025
2014,KWT,5.819894683528657
2015,KWT,6.4697841470139466
2016,KWT,7.658907535655669
2017,KWT,8.704882855239838
2018,KWT,10.040986995220276
2019,KWT,10.128957594900982
2020,KWT,10.218483266150072
2010,LAO,0.0
2011,LAO,0.0
2012,LAO,0.0
2013,LAO,0.0
2014,LAO,0.0
2015,LAO,0.0
2016,LAO,0.0
2017,LAO,0.0
2018,LAO,0.0
2019,LAO,0.0
2020,LAO,0.0
2010,LBN,2.542880305400371
2011,LBN,2.3352963377445626
2012,LBN,2.165060323173477
2013,LBN,2.022924820772922
2014,LBN,2.171632669725271
2015,LBN,2.406735593831263
2016,LBN,2.7661949038841707
2017,LBN,3.0536033238071965
2018,LBN,3.42222116580872
2019,LBN,3.3552040911602514
2020,LBN,3.2907613825968283
2010,LBR,0.0
2011,LBR,0.0
2012,LBR,0.0
2013,LBR,0.0
2014,LBR,0.0
2015,LBR,0.0
2016,LBR,0.0
2017,LBR,0.0
2018,LBR,0.0
2019,LBR,0.0
2020,LBR,0.0
2010,LBY,2.3004163036612417
2011,LBY,2.223924173596492
2012,LBY,2.154907735622668
2013,LBY,2.0923221236700007
2014,LBY,2.3232743650006014
2015,LBY,2.65300141741744
2016,LBY,3.0862593062507813
2017,LBY,3.447063643005743
2018,LBY,3.9073768095108825
2019,LBY,3.87343918847696
2020,LBY,3.840086023284731
2010,LCA,0.0
2011,LCA,0.0
2012,LCA,0.0
2013,LCA,0.0
2014,LCA,0.0
2015,LCA,0.0
2016,LCA,0.0
2017,LCA,0.0
2018,LCA,0.0
2019,LCA,0.0
2020,LCA,0.0
2010,LIE,0.6512743573801384
2011,LIE,0.6864218810500188
2012,LIE,0.7047653744326976
2013,LIE,0.7033593545983193
2014,LIE,0.6928387171027661
2015,LIE,0.6740717813859954
2016,LIE,0.660667174934501
2017,LIE,0.6466498400622007
2018,LIE,0.6430527141707034
2019,LIE,0.6358199214849934
2020,LIE,0.6287480220976358
2010,LKA,0.3071391809328417
2011,LKA,0.2917511984351811
2012,LKA,0.2783202998514583
2013,LKA,0.2664954512586667
2014,LKA,0.2922257024050523
2015,LKA,0.3299400754740706
2016,LKA,0.3763866952214799
2017,LKA,0.4125383756083722
2018,LKA,0.4592028318267943
2019,LKA,0.4472957188260288
2020,LKA,0.435990500739899
2010,LSO,0.0
2011,LSO,0.0
2012,LSO,0.0
2013,LSO,0.0
2014,LSO,0.0
2015,LSO,0.0
2016,LSO,0.0
2017,LSO,0.0
2018,LSO,0.0
2019,LSO,0.0
2020,LSO,0.0
2010,LTU,0.6687947799970425
2011,LTU,0.743527302818601
2012,LTU,0.864279655476433
2013,LTU,0.9844185679866868
2014,LTU,0.9825861746159092
2015,LTU,1.1088267672490306
2016,LTU,1.2034031369475755
2017,LTU,1.4005555894560309
2018,LTU,1.243317113111861
2019,LTU,1.2095383469332426
2020,LTU,1.1775464552768151
2010,LUX,0.425924152385786
2011,LUX,0.4300112663962203
2012,LUX,0.4321677054874245
2013,LUX,0.4241875777204448
2014,LUX,0.4233309354738351
2015,LUX,0.4240267397244827
2016,LUX,0.414382307728296
2017,LUX,0.3977261474663847
2018,LUX,0.3748192700449632
2019,LUX,0.3669505094652763
2020,LUX,0.3594053408879803
2010,LVA,1.0008513049920078
2011,LVA,0.9890754664358578
2012,LVA,0.959350335992392
2013,LVA,1.049510062437704
2014,LVA,1.1210282048280704
2015,LVA,1.1476448424873604
2016,LVA,1.202524544808436
2017,LVA,1.1724844934201335
2018,LVA,1.1950567527597875
2019,LVA,1.169832516166419
2020,LVA,1.1456510920355396
2010,MAC,0.0
2011,MAC,0.0
2012,MAC,0.0
2013,MAC,0.0
2014,MAC,0.0
2015,MAC,0.0
2016,MAC,0.0
2017,MAC,0.0
2018,MAC,0.0
2019,MAC,0.0
2020,MAC,0.0
2010,MAF,0.0
2011,MAF,0.0
2012,MAF,0.0
2013,MAF,0.0
2014,MAF,0.0
2015,MAF,0.0
2016,MAF,0.0
2017,MAF,0.0
2018,MAF,0.0
2019,MAF,0.0
2020,MAF,0.0
2010,MAR,0.8010179311713017
2011,MAR,0.7711459640843497
2012,MAR,0.7444069390345792
2013,MAR,0.7203325476170405
2014,MAR,0.7973768566302042
2015,MAR,0.907981908157333
2016,MAR,1.045681205125848
2017,MAR,1.1565465528502803
2018,MAR,1.2985561655831364
2019,MAR,1.2753921998733004
2020,MAR,1.2530401599179457
2010,MCO,0.6512743573801384
2011,MCO,0.6864218810500188
2012,MCO,0.7047653744326976
2013,MCO,0.7033593545983193
2014,MCO,0.6928387171027661
2015,MCO,0.6740717813859954
2016,MCO,0.660667174934501
2017,MCO,0.6466498400622007
2018,MCO,0.6430527141707034
2019,MCO,0.6358199214849934
2020,MCO,0.6287480220976358
2010,MDA,3.7297229198723314
2011,MDA,3.927002444846886
2012,MDA,4.249889479160143
2013,MDA,4.63706680193688
2014,MDA,4.891036015479816
2015,MDA,4.963855918904676
2016,MDA,5.038779274111199
2017,MDA,5.517027126117507
2018,MDA,5.542533694429593
2019,MDA,5.399950659937395
2020,MDA,5.26451960585101
2010,MDG,2.916766328851928
2011,MDG,2.8245776644067457
2012,MDG,2.7411290600785945
2013,MDG,2.665233896292593
2014,MDG,2.96319370204132
2015,MDG,3.387687085955984
2016,MDG,3.8457947909580064
2017,MDG,4.195898967653348
2018,MDG,4.65037992558824
2019,MDG,4.511351010456152
2020,MDG,4.380393671539677
2010,MDV,0.0
2011,MDV,0.0
2012,MDV,0.0
2013,MDV,0.0
2014,MDV,0.0
2015,MDV,0.0
2016,MDV,0.0
2017,MDV,0.0
2018,MDV,0.0
2019,MDV,0.0
2020,MDV,0.0
2010,MEX,1.1493714474627823
2011,MEX,1.1846831044715715
2012,MEX,1.1961869204689592
2013,MEX,1.2099748505486183
2014,MEX,1.2374410052003293
2015,MEX,1.238889640897122
2016,MEX,1.3144401555312415
2017,MEX,1.393475524233831
2018,MEX,1.4762957321627763
2019,MEX,1.4668785255682208
2020,MEX,1.4575807010934965
2010,MHL,0.0
2011,MHL,0.0
2012,MHL,0.0
2013,MHL,0.0
2014,MHL,0.0
2015,MHL,0.0
2016,MHL,0.0
2017,MHL,0.0
2018,MHL,0.0
2019,MHL,0.0
2020,MHL,0.0
2010,MKD,7.924884851192173
2011,MKD,7.999332741887746
2012,MKD,8.470903700470625
2013,MKD,8.560203987818024
2014,MKD,8.988596819584306
2015,MKD,9.083871458346431
2016,MKD,9.291860855446354
2017,MKD,10.248286554079057
2018,MKD,10.36757994952504
2019,MKD,10.16824023120111
2020,MKD,9.976421403458447
2010,MLI,1.853182376667654
2011,MLI,1.7737697107352977
2012,MLI,1.703459692078389
2013,MLI,1.6407721231405197
2014,MLI,1.808718686222263
2015,MLI,2.051857072189416
2016,MLI,2.297976691154401
2017,MLI,2.4759723899434016
2018,MLI,2.7124822175072936
2019,MLI,2.603137298619595
2020,MLI,2.502266542541055
2010,MLT,2.284950790968358
2011,MLT,2.3981002285579778
2012,MLT,2.5484855535725908
2013,MLT,2.6145998532043606
2014,MLT,2.703577947007274
2015,MLT,2.8202830430972408
2016,MLT,2.799440246662506
2017,MLT,2.85732478062018
2018,MLT,2.9021834630619283
2019,MLT,2.7926009582133693
2020,MLT,2.690992728588602
2010,MMR,1.811825781710624
2011,MMR,1.8201009528945264
2012,MMR,1.9188360622296632
2013,MMR,1.9310411606989268
2014,MMR,2.0198458622869397
2015,MMR,2.033875174254008
2016,MMR,1.9935069315412848
2017,MMR,2.1138993987998567
2018,MMR,2.0620909272046104
2019,MMR,1.9552622246525029
2020,MMR,1.8589570763459216
2010,MNE,0.583901075316401
2011,MNE,0.5752126279850651
2012,MNE,0.5670850074887358
2013,MNE,0.5594655906275205
2014,MNE,0.6304515143538244
2015,MNE,0.7298488386345278
2016,MNE,0.8377057116257061
2017,MNE,0.9235290050395016
2018,MNE,1.0337100176146818
2019,MNE,1.0122421224501637
2020,MNE,0.9916477681685872
2010,MNG,0.0
2011,MNG,0.0
2012,MNG,0.0
2013,MNG,0.0
2014,MNG,0.0
2015,MNG,0.0
2016,MNG,0.0
2017,MNG,0.0
2018,MNG,0.0
2019,MNG,0.0
2020,MNG,0.0
2010,MNP,0.3116775701535396
2011,MNP,0.2908693669208378
2012,MNP,0.2869094205259158
2013,MNP,0.2845883946621219
2014,MNP,0.270981635954194
2015,MNP,0.2577109058585283
2016,MNP,0.2495038798599503
2017,MNP,0.2447341328235369
2018,MNP,0.2329291481467806
2019,MNP,0.2322774981113908
2020,MNP,0.2316294840578277
2010,MOZ,0.8593926243670664
2011,MOZ,0.7968687425692619
2012,MOZ,0.7446844099278296
2013,MOZ,0.7004707087445254
2014,MOZ,0.7562693578581302
2015,MOZ,0.8422837531035835
2016,MOZ,0.9563084026068264
2017,MOZ,1.043494141943639
2018,MOZ,1.156653535188254
2019,MOZ,1.1221950735497013
2020,MOZ,1.089730354870096
2010,MRT,6.43944211550134
2011,MRT,6.122171803740177
2012,MRT,5.844798713402718
2013,MRT,5.600242397631878
2014,MRT,6.144618940783444
2015,MRT,6.941343671688547
2016,MRT,7.933572026566215
2017,MRT,8.711263580210831
2018,MRT,9.713221725405642
2019,MRT,9.476721697868756
2020,MRT,9.25146465067118
2010,MUS,16.097572162256284
2011,MUS,16.628702347755162
2012,MUS,17.120655683587117
2013,MUS,17.577612624059334
2014,MUS,18.399988291345707
2015,MUS,18.540966247592944
2016,MUS,18.9892307309426
2017,MUS,20.969020107594805
2018,MUS,21.237656352838595
2019,MUS,20.85252000516647
2020,MUS,20.481103439980597
2010,MWI,0.8593926243670664
2011,MWI,0.7968687425692619
2012,MWI,0.7446844099278296
2013,MWI,0.7004707087445254
2014,MWI,0.7562693578581302
2015,MWI,0.8422837531035835
2016,MWI,0.9563084026068264
2017,MWI,1.043494141943639
2018,MWI,1.156653535188254
2019,MWI,1.1221950735497013
2020,MWI,1.089730354870096
2010,MYS,0.6658012001969307
2011,MYS,0.5983848915988919
2012,MYS,0.5936146799667932
2013,MYS,0.5852673515281548
2014,MYS,0.5762050295683153
2015,MYS,0.5461630240211106
2016,MYS,0.520274329892143
2017,MYS,0.5634153503214542
2018,MYS,0.5602077072381834
2019,MYS,0.5405311082065716
2020,MYS,0.5221898394995254
2010,NAM,1.3463438195626878
2011,NAM,1.2896418928161515
2012,NAM,1.2393665694871474
2013,NAM,1.1944837959229362
2014,NAM,1.3174680337864482
2015,NAM,1.4953062951024352
2016,NAM,1.7521795691813415
2017,NAM,1.9711320894494369
2018,NAM,2.250294018207683
2019,NAM,2.2464986062062478
2020,NAM,2.242715975554183
2010,NCL,0.0
2011,NCL,0.0
2012,NCL,0.0
2013,NCL,0.0
2014,NCL,0.0
2015,NCL,0.0
2016,NCL,0.0
2017,NCL,0.0
2018,NCL,0.0
2019,NCL,0.0
2020,NCL,0.0
2010,NER,3.2183684253165588
2011,NER,3.026261765578763
2012,NER,2.8617302704159293
2013,NER,2.719234349764508
2014,NER,2.9617257453283643
2015,NER,3.3239975612023467
2016,NER,3.6712660566739257
2017,NER,3.906385164355938
2018,NER,4.231276462892628
2019,NER,4.019042664544123
2020,NER,3.827082560870896
2010,NGA,2.055593891229469
